date,value,indicator_name
1997-06-05,20.36,VIX_History
1997-06-06,4527.0,Gold price INR
1997-06-06,18.94,VIX_History
1997-06-09,4531.5,Gold price INR
1997-06-09,19.46,VIX_History
1997-06-10,4522.5,Gold price INR
1997-06-10,19.04,VIX_History
1997-06-11,4527.0,Gold price INR
1997-06-11,18.85,VIX_History
1997-06-12,4509.0,Gold price INR
1997-06-12,18.51,VIX_History
1997-06-13,4500.0,Gold price INR
1997-06-13,19.27,VIX_History
1997-06-16,4500.0,Gold price INR
1997-06-16,19.77,VIX_History
1997-06-17,4504.5,Gold price INR
1997-06-17,20.17,VIX_History
1997-06-18,4500.0,Gold price INR
1997-06-18,20.45,VIX_History
1997-06-19,4482.0,Gold price INR
1997-06-19,20.1,VIX_History
1997-06-20,4455.0,Gold price INR
1997-06-20,20.2,VIX_History
1997-06-23,4455.0,Gold price INR
1997-06-23,21.19,VIX_History
1997-06-24,4459.5,Gold price INR
1997-06-24,20.74,VIX_History
1997-06-25,4459.5,Gold price INR
1997-06-25,21.5,VIX_History
1997-06-26,4437.0,Gold price INR
1997-06-26,21.82,VIX_History
1997-06-27,4432.5,Gold price INR
1997-06-27,21.22,VIX_History
1997-06-30,4405.5,Gold price INR
1997-06-30,21.53,VIX_History
1997-07-01,4396.5,Gold price INR
1997-07-01,21.0,VIX_History
1997-07-02,4374.0,Gold price INR
1997-07-02,19.7,VIX_History
1997-07-03,4378.5,Gold price INR
1997-07-03,17.82,VIX_History
1997-07-04,4270.5,Gold price INR
1997-07-07,4189.5,Gold price INR
1997-07-07,19.13,VIX_History
1997-07-08,4221.0,Gold price INR
1997-07-08,18.76,VIX_History
1997-07-09,4176.0,Gold price INR
1997-07-09,20.4,VIX_History
1997-07-10,4207.5,Gold price INR
1997-07-10,19.92,VIX_History
1997-07-11,4198.5,Gold price INR
1997-07-11,19.06,VIX_History
1997-07-14,4230.0,Gold price INR
1997-07-14,19.58,VIX_History
1997-07-15,4203.0,Gold price INR
1997-07-15,19.0,VIX_History
1997-07-16,4198.5,Gold price INR
1997-07-16,19.36,VIX_History
1997-07-17,4194.0,Gold price INR
1997-07-17,20.54,VIX_History
1997-07-18,4257.0,Gold price INR
1997-07-18,22.28,VIX_History
1997-07-21,4284.0,Gold price INR
1997-07-21,23.51,VIX_History
1997-07-22,4311.0,Gold price INR
1997-07-22,21.77,VIX_History
1997-07-23,4266.0,Gold price INR
1997-07-23,21.3,VIX_History
1997-07-24,4230.0,Gold price INR
1997-07-24,20.96,VIX_History
1997-07-25,4257.0,Gold price INR
1997-07-25,20.82,VIX_History
1997-07-28,4279.5,Gold price INR
1997-07-28,21.84,VIX_History
1997-07-29,4288.5,Gold price INR
1997-07-29,22.02,VIX_History
1997-07-30,4302.0,Gold price INR
1997-07-30,21.39,VIX_History
1997-07-31,4288.5,Gold price INR
1997-07-31,21.48,VIX_History
1997-08-01,4266.0,Gold price INR
1997-08-01,22.29,VIX_History
1997-08-04,4252.5,Gold price INR
1997-08-04,21.94,VIX_History
1997-08-05,4221.0,Gold price INR
1997-08-05,20.64,VIX_History
1997-08-06,4198.5,Gold price INR
1997-08-06,20.05,VIX_History
1997-08-07,4216.5,Gold price INR
1997-08-07,19.77,VIX_History
1997-08-08,4252.5,Gold price INR
1997-08-08,22.46,VIX_History
1997-08-11,4306.5,Gold price INR
1997-08-11,22.77,VIX_History
1997-08-12,4284.0,Gold price INR
1997-08-12,23.75,VIX_History
1997-08-13,4284.0,Gold price INR
1997-08-13,24.52,VIX_History
1997-08-14,4284.0,Gold price INR
1997-08-14,23.11,VIX_History
1997-08-15,4266.0,Gold price INR
1997-08-15,24.45,VIX_History
1997-08-18,4239.0,Gold price INR
1997-08-18,24.37,VIX_History
1997-08-19,4248.0,Gold price INR
1997-08-19,22.64,VIX_History
1997-08-20,4261.5,Gold price INR
1997-08-20,21.09,VIX_History
1997-08-21,4306.5,Gold price INR
1997-08-21,23.83,VIX_History
1997-08-22,4311.0,Gold price INR
1997-08-22,24.74,VIX_History
1997-08-25,4333.5,Gold price INR
1997-08-25,24.1,VIX_History
1997-08-26,4356.0,Gold price INR
1997-08-26,24.73,VIX_History
1997-08-27,4347.0,Gold price INR
1997-08-27,24.26,VIX_History
1997-08-28,4360.5,Gold price INR
1997-08-28,24.51,VIX_History
1997-08-29,4347.0,Gold price INR
1997-08-29,24.76,VIX_History
1997-09-01,4351.5,Gold price INR
1997-09-02,4329.0,Gold price INR
1997-09-02,24.53,VIX_History
1997-09-03,4324.5,Gold price INR
1997-09-03,24.95,VIX_History
1997-09-04,4324.5,Gold price INR
1997-09-04,25.27,VIX_History
1997-09-05,4324.5,Gold price INR
1997-09-05,24.31,VIX_History
1997-09-08,4342.5,Gold price INR
1997-09-08,24.4,VIX_History
1997-09-09,4333.5,Gold price INR
1997-09-09,23.89,VIX_History
1997-09-10,4315.5,Gold price INR
1997-09-10,24.64,VIX_History
1997-09-11,4324.5,Gold price INR
1997-09-11,25.99,VIX_History
1997-09-12,4342.5,Gold price INR
1997-09-12,25.17,VIX_History
1997-09-15,4324.5,Gold price INR
1997-09-15,25.74,VIX_History
1997-09-16,4311.0,Gold price INR
1997-09-16,23.77,VIX_History
1997-09-17,4293.0,Gold price INR
1997-09-17,24.1,VIX_History
1997-09-18,4293.0,Gold price INR
1997-09-18,23.48,VIX_History
1997-09-19,4311.0,Gold price INR
1997-09-19,22.74,VIX_History
1997-09-22,4288.5,Gold price INR
1997-09-22,22.08,VIX_History
1997-09-23,4288.5,Gold price INR
1997-09-23,22.0,VIX_History
1997-09-24,4302.0,Gold price INR
1997-09-24,22.64,VIX_History
1997-09-25,4324.5,Gold price INR
1997-09-25,22.96,VIX_History
1997-09-26,4351.5,Gold price INR
1997-09-26,22.26,VIX_History
1997-09-29,4356.0,Gold price INR
1997-09-29,22.23,VIX_History
1997-09-30,4419.0,Gold price INR
1997-09-30,22.91,VIX_History
1997-10-01,4486.5,Gold price INR
1997-10-01,22.32,VIX_History
1997-10-02,4432.5,Gold price INR
1997-10-02,22.27,VIX_History
1997-10-03,4414.5,Gold price INR
1997-10-03,21.54,VIX_History
1997-10-06,4428.0,Gold price INR
1997-10-06,21.61,VIX_History
1997-10-07,4419.0,Gold price INR
1997-10-07,20.29,VIX_History
1997-10-08,4432.5,Gold price INR
1997-10-08,20.77,VIX_History
1997-10-09,4441.5,Gold price INR
1997-10-09,22.31,VIX_History
1997-10-10,4383.0,Gold price INR
1997-10-10,19.75,VIX_History
1997-10-13,4374.0,Gold price INR
1997-10-13,20.26,VIX_History
1997-10-14,4369.5,Gold price INR
1997-10-14,19.99,VIX_History
1997-10-15,4351.5,Gold price INR
1997-10-15,20.05,VIX_History
1997-10-16,4360.5,Gold price INR
1997-10-16,20.53,VIX_History
1997-10-17,4320.0,Gold price INR
1997-10-17,21.69,VIX_History
1997-10-20,4315.5,Gold price INR
1997-10-20,20.72,VIX_History
1997-10-21,4306.5,Gold price INR
1997-10-21,19.53,VIX_History
1997-10-22,4293.0,Gold price INR
1997-10-22,19.86,VIX_History
1997-10-23,4324.5,Gold price INR
1997-10-23,22.99,VIX_History
1997-10-24,4221.0,Gold price INR
1997-10-24,23.17,VIX_History
1997-10-27,4162.5,Gold price INR
1997-10-27,31.12,VIX_History
1997-10-28,4167.0,Gold price INR
1997-10-28,31.22,VIX_History
1997-10-29,4189.5,Gold price INR
1997-10-29,33.75,VIX_History
1997-10-30,4230.0,Gold price INR
1997-10-30,38.2,VIX_History
1997-10-31,4167.0,Gold price INR
1997-10-31,35.09,VIX_History
1997-11-03,4198.5,Gold price INR
1997-11-03,32.09,VIX_History
1997-11-04,4216.5,Gold price INR
1997-11-04,32.24,VIX_History
1997-11-05,4194.0,Gold price INR
1997-11-05,32.18,VIX_History
1997-11-06,4185.0,Gold price INR
1997-11-06,32.57,VIX_History
1997-11-07,4153.5,Gold price INR
1997-11-07,36.27,VIX_History
1997-11-10,4180.5,Gold price INR
1997-11-10,36.63,VIX_History
1997-11-11,4216.5,Gold price INR
1997-11-11,36.38,VIX_History
1997-11-12,4158.0,Gold price INR
1997-11-12,37.84,VIX_History
1997-11-13,4167.0,Gold price INR
1997-11-13,36.64,VIX_History
1997-11-14,4081.5,Gold price INR
1997-11-14,33.66,VIX_History
1997-11-17,4122.0,Gold price INR
1997-11-17,31.58,VIX_History
1997-11-18,4180.5,Gold price INR
1997-11-18,31.55,VIX_History
1997-11-19,4216.5,Gold price INR
1997-11-19,29.93,VIX_History
1997-11-20,4171.5,Gold price INR
1997-11-20,27.32,VIX_History
1997-11-21,4221.0,Gold price INR
1997-11-21,26.65,VIX_History
1997-11-24,4275.0,Gold price INR
1997-11-24,29.8,VIX_History
1997-11-25,4239.0,Gold price INR
1997-11-25,28.95,VIX_History
1997-11-26,4216.5,Gold price INR
1997-11-27,4198.5,Gold price INR
1997-11-28,4212.0,Gold price INR
1997-11-28,27.43,VIX_History
1997-12-01,4252.5,Gold price INR
1997-12-01,26.01,VIX_History
1997-12-02,4261.5,Gold price INR
1997-12-02,25.66,VIX_History
1997-12-03,4234.5,Gold price INR
1997-12-03,23.92,VIX_History
1997-12-04,4144.5,Gold price INR
1997-12-04,23.84,VIX_History
1997-12-05,4108.5,Gold price INR
1997-12-05,22.65,VIX_History
1997-12-08,4117.5,Gold price INR
1997-12-08,23.22,VIX_History
1997-12-09,4059.0,Gold price INR
1997-12-09,23.36,VIX_History
1997-12-10,4108.5,Gold price INR
1997-12-10,24.55,VIX_History
1997-12-11,4135.5,Gold price INR
1997-12-11,27.63,VIX_History
1997-12-12,4117.5,Gold price INR
1997-12-12,27.92,VIX_History
1997-12-15,4135.5,Gold price INR
1997-12-15,27.37,VIX_History
1997-12-16,4135.5,Gold price INR
1997-12-16,26.11,VIX_History
1997-12-17,4171.5,Gold price INR
1997-12-17,26.33,VIX_History
1997-12-18,4185.0,Gold price INR
1997-12-18,27.19,VIX_History
1997-12-19,4167.0,Gold price INR
1997-12-19,29.18,VIX_History
1997-12-22,4185.0,Gold price INR
1997-12-22,28.56,VIX_History
1997-12-23,4212.0,Gold price INR
1997-12-23,29.86,VIX_History
1997-12-24,4216.5,Gold price INR
1997-12-24,30.27,VIX_History
1997-12-25,4216.5,Gold price INR
1997-12-26,4212.0,Gold price INR
1997-12-26,29.27,VIX_History
1997-12-29,4230.0,Gold price INR
1997-12-29,26.79,VIX_History
1997-12-30,4198.5,Gold price INR
1997-12-30,24.38,VIX_History
1997-12-31,4185.0,Gold price INR
1997-12-31,24.01,VIX_History
1998-01-01,4185.0,Gold price INR
1998-01-02,4167.0,Gold price INR
1998-01-02,23.42,VIX_History
1998-01-05,4122.0,Gold price INR
1998-01-05,24.36,VIX_History
1998-01-06,4104.0,Gold price INR
1998-01-06,25.66,VIX_History
1998-01-07,4099.5,Gold price INR
1998-01-07,25.07,VIX_History
1998-01-08,4108.5,Gold price INR
1998-01-08,26.01,VIX_History
1998-01-09,4068.0,Gold price INR
1998-01-09,28.69,VIX_History
1998-01-12,4081.5,Gold price INR
1998-01-12,28.02,VIX_History
1998-01-13,4104.0,Gold price INR
1998-01-13,25.17,VIX_History
1998-01-14,4176.0,Gold price INR
1998-01-14,23.75,VIX_History
1998-01-15,4185.0,Gold price INR
1998-01-15,23.45,VIX_History
1998-01-16,4252.5,Gold price INR
1998-01-16,21.65,VIX_History
1998-01-19,4122.0,Gold price INR
1998-01-20,4140.0,Gold price INR
1998-01-20,21.65,VIX_History
1998-01-21,4149.0,Gold price INR
1998-01-21,22.53,VIX_History
1998-01-22,4189.5,Gold price INR
1998-01-22,23.16,VIX_History
1998-01-23,4140.0,Gold price INR
1998-01-23,23.32,VIX_History
1998-01-26,4293.0,Gold price INR
1998-01-26,23.97,VIX_History
1998-01-27,4180.5,Gold price INR
1998-01-27,22.27,VIX_History
1998-01-28,4279.5,Gold price INR
1998-01-28,22.06,VIX_History
1998-01-29,4311.0,Gold price INR
1998-01-29,21.65,VIX_History
1998-01-30,4356.0,Gold price INR
1998-01-30,21.47,VIX_History
1998-02-02,4315.5,Gold price INR
1998-02-02,21.36,VIX_History
1998-02-03,4252.5,Gold price INR
1998-02-03,20.67,VIX_History
1998-02-04,4248.0,Gold price INR
1998-02-04,20.55,VIX_History
1998-02-05,4257.0,Gold price INR
1998-02-05,21.29,VIX_History
1998-02-06,4252.5,Gold price INR
1998-02-06,20.51,VIX_History
1998-02-09,4284.0,Gold price INR
1998-02-09,21.55,VIX_History
1998-02-10,4275.0,Gold price INR
1998-02-10,20.66,VIX_History
1998-02-11,4252.5,Gold price INR
1998-02-11,20.38,VIX_History
1998-02-12,4275.0,Gold price INR
1998-02-12,19.73,VIX_History
1998-02-13,4266.0,Gold price INR
1998-02-13,19.84,VIX_History
1998-02-16,4266.0,Gold price INR
1998-02-17,4279.5,Gold price INR
1998-02-17,20.76,VIX_History
1998-02-18,4261.5,Gold price INR
1998-02-18,19.66,VIX_History
1998-02-19,4261.5,Gold price INR
1998-02-19,19.88,VIX_History
1998-02-20,4252.5,Gold price INR
1998-02-20,19.0,VIX_History
1998-02-23,4221.0,Gold price INR
1998-02-23,18.99,VIX_History
1998-02-24,4207.5,Gold price INR
1998-02-24,19.35,VIX_History
1998-02-25,4216.5,Gold price INR
1998-02-25,18.62,VIX_History
1998-02-26,4234.5,Gold price INR
1998-02-26,18.63,VIX_History
1998-02-27,4306.5,Gold price INR
1998-02-27,18.55,VIX_History
1998-03-02,4338.0,Gold price INR
1998-03-02,19.19,VIX_History
1998-03-03,4315.5,Gold price INR
1998-03-03,19.04,VIX_History
1998-03-04,4311.0,Gold price INR
1998-03-04,19.58,VIX_History
1998-03-05,4270.5,Gold price INR
1998-03-05,20.93,VIX_History
1998-03-06,4293.0,Gold price INR
1998-03-06,19.14,VIX_History
1998-03-09,4270.5,Gold price INR
1998-03-09,20.23,VIX_History
1998-03-10,4279.5,Gold price INR
1998-03-10,19.43,VIX_History
1998-03-11,4275.0,Gold price INR
1998-03-11,18.89,VIX_History
1998-03-12,4270.5,Gold price INR
1998-03-12,18.25,VIX_History
1998-03-13,4279.5,Gold price INR
1998-03-13,18.71,VIX_History
1998-03-16,4279.5,Gold price INR
1998-03-16,18.51,VIX_History
1998-03-17,4275.0,Gold price INR
1998-03-17,18.66,VIX_History
1998-03-18,4225.5,Gold price INR
1998-03-18,18.29,VIX_History
1998-03-19,4239.0,Gold price INR
1998-03-19,17.76,VIX_History
1998-03-20,4252.5,Gold price INR
1998-03-20,18.69,VIX_History
1998-03-23,4261.5,Gold price INR
1998-03-23,19.98,VIX_History
1998-03-24,4369.5,Gold price INR
1998-03-24,20.51,VIX_History
1998-03-25,4351.5,Gold price INR
1998-03-25,22.54,VIX_History
1998-03-26,4356.0,Gold price INR
1998-03-26,22.81,VIX_History
1998-03-27,4387.5,Gold price INR
1998-03-27,23.47,VIX_History
1998-03-30,4387.5,Gold price INR
1998-03-30,24.66,VIX_History
1998-03-31,4374.0,Gold price INR
1998-03-31,24.22,VIX_History
1998-04-01,4374.0,Gold price INR
1998-04-01,23.37,VIX_History
1998-04-02,4365.0,Gold price INR
1998-04-02,21.98,VIX_History
1998-04-03,4446.0,Gold price INR
1998-04-03,21.82,VIX_History
1998-04-06,4518.0,Gold price INR
1998-04-06,22.47,VIX_History
1998-04-07,4504.5,Gold price INR
1998-04-07,23.66,VIX_History
1998-04-08,4495.5,Gold price INR
1998-04-08,23.17,VIX_History
1998-04-09,4482.0,Gold price INR
1998-04-09,21.51,VIX_History
1998-04-10,4482.0,Gold price INR
1998-04-13,4482.0,Gold price INR
1998-04-13,22.77,VIX_History
1998-04-14,4509.0,Gold price INR
1998-04-14,21.61,VIX_History
1998-04-15,4486.5,Gold price INR
1998-04-15,20.89,VIX_History
1998-04-16,4477.5,Gold price INR
1998-04-16,22.06,VIX_History
1998-04-17,4504.5,Gold price INR
1998-04-17,20.76,VIX_History
1998-04-20,4486.5,Gold price INR
1998-04-20,20.39,VIX_History
1998-04-21,4491.0,Gold price INR
1998-04-21,19.91,VIX_History
1998-04-22,4572.0,Gold price INR
1998-04-22,19.44,VIX_History
1998-04-23,4572.0,Gold price INR
1998-04-23,20.6,VIX_History
1998-04-24,4572.0,Gold price INR
1998-04-24,21.97,VIX_History
1998-04-27,4527.0,Gold price INR
1998-04-27,26.09,VIX_History
1998-04-28,4509.0,Gold price INR
1998-04-28,24.17,VIX_History
1998-04-29,4509.0,Gold price INR
1998-04-29,22.78,VIX_History
1998-04-30,4540.5,Gold price INR
1998-04-30,21.18,VIX_History
1998-05-01,4486.5,Gold price INR
1998-05-01,19.34,VIX_History
1998-05-04,4486.5,Gold price INR
1998-05-04,20.32,VIX_History
1998-05-05,4446.0,Gold price INR
1998-05-05,21.46,VIX_History
1998-05-06,4405.5,Gold price INR
1998-05-06,22.79,VIX_History
1998-05-07,4365.0,Gold price INR
1998-05-07,23.39,VIX_History
1998-05-08,4396.5,Gold price INR
1998-05-08,20.57,VIX_History
1998-05-11,4374.0,Gold price INR
1998-05-11,21.05,VIX_History
1998-05-12,4378.5,Gold price INR
1998-05-12,20.98,VIX_History
1998-05-13,4378.5,Gold price INR
1998-05-13,20.44,VIX_History
1998-05-14,4414.5,Gold price INR
1998-05-14,19.64,VIX_History
1998-05-15,4491.0,Gold price INR
1998-05-15,20.44,VIX_History
1998-05-18,4477.5,Gold price INR
1998-05-18,21.69,VIX_History
1998-05-19,4468.5,Gold price INR
1998-05-19,20.39,VIX_History
1998-05-20,4468.5,Gold price INR
1998-05-20,19.89,VIX_History
1998-05-21,4486.5,Gold price INR
1998-05-21,19.38,VIX_History
1998-05-22,4486.5,Gold price INR
1998-05-22,18.99,VIX_History
1998-05-25,4518.0,Gold price INR
1998-05-26,4513.5,Gold price INR
1998-05-26,22.07,VIX_History
1998-05-27,4450.5,Gold price INR
1998-05-27,22.59,VIX_History
1998-05-28,4477.5,Gold price INR
1998-05-28,20.74,VIX_History
1998-05-29,4500.0,Gold price INR
1998-05-29,21.32,VIX_History
1998-06-01,4432.5,Gold price INR
1998-06-01,22.83,VIX_History
1998-06-02,4477.5,Gold price INR
1998-06-02,22.0,VIX_History
1998-06-03,4495.5,Gold price INR
1998-06-03,22.85,VIX_History
1998-06-04,4504.5,Gold price INR
1998-06-04,21.22,VIX_History
1998-06-05,4473.0,Gold price INR
1998-06-05,19.78,VIX_History
1998-06-08,4486.5,Gold price INR
1998-06-08,20.58,VIX_History
1998-06-09,4626.0,Gold price INR
1998-06-09,20.52,VIX_History
1998-06-10,4563.0,Gold price INR
1998-06-10,21.48,VIX_History
1998-06-11,4518.0,Gold price INR
1998-06-11,23.57,VIX_History
1998-06-12,4455.0,Gold price INR
1998-06-12,22.78,VIX_History
1998-06-15,4441.5,Gold price INR
1998-06-15,25.94,VIX_History
1998-06-16,4464.0,Gold price INR
1998-06-16,24.8,VIX_History
1998-06-17,4513.5,Gold price INR
1998-06-17,22.89,VIX_History
1998-06-18,4540.5,Gold price INR
1998-06-18,22.4,VIX_History
1998-06-19,4621.5,Gold price INR
1998-06-19,21.92,VIX_History
1998-06-22,4639.5,Gold price INR
1998-06-22,21.94,VIX_History
1998-06-23,4648.5,Gold price INR
1998-06-23,20.17,VIX_History
1998-06-24,4617.0,Gold price INR
1998-06-24,20.02,VIX_History
1998-06-25,4599.0,Gold price INR
1998-06-25,20.25,VIX_History
1998-06-26,4608.0,Gold price INR
1998-06-26,19.36,VIX_History
1998-06-29,4599.0,Gold price INR
1998-06-29,19.57,VIX_History
1998-06-30,4621.5,Gold price INR
1998-06-30,19.71,VIX_History
1998-07-01,4608.0,Gold price INR
1998-07-01,18.0,VIX_History
1998-07-02,4594.5,Gold price INR
1998-07-02,17.67,VIX_History
1998-07-03,4603.5,Gold price INR
1998-07-06,4581.0,Gold price INR
1998-07-06,18.63,VIX_History
1998-07-07,4590.0,Gold price INR
1998-07-07,18.62,VIX_History
1998-07-08,4572.0,Gold price INR
1998-07-08,17.82,VIX_History
1998-07-09,4572.0,Gold price INR
1998-07-09,18.16,VIX_History
1998-07-10,4545.0,Gold price INR
1998-07-10,17.92,VIX_History
1998-07-13,4567.5,Gold price INR
1998-07-13,18.26,VIX_History
1998-07-14,4603.5,Gold price INR
1998-07-14,17.88,VIX_History
1998-07-15,4594.5,Gold price INR
1998-07-15,17.89,VIX_History
1998-07-16,4617.0,Gold price INR
1998-07-16,16.97,VIX_History
1998-07-17,4599.0,Gold price INR
1998-07-17,16.23,VIX_History
1998-07-20,4612.5,Gold price INR
1998-07-20,17.34,VIX_History
1998-07-21,4603.5,Gold price INR
1998-07-21,20.1,VIX_History
1998-07-22,4590.0,Gold price INR
1998-07-22,20.32,VIX_History
1998-07-23,4585.5,Gold price INR
1998-07-23,23.01,VIX_History
1998-07-24,4608.0,Gold price INR
1998-07-24,23.01,VIX_History
1998-07-27,4549.5,Gold price INR
1998-07-27,23.13,VIX_History
1998-07-28,4549.5,Gold price INR
1998-07-28,25.25,VIX_History
1998-07-29,4545.0,Gold price INR
1998-07-29,24.79,VIX_History
1998-07-30,4540.5,Gold price INR
1998-07-30,22.66,VIX_History
1998-07-31,4522.5,Gold price INR
1998-07-31,24.8,VIX_History
1998-08-03,4477.5,Gold price INR
1998-08-03,25.98,VIX_History
1998-08-04,4473.0,Gold price INR
1998-08-04,31.06,VIX_History
1998-08-05,4500.0,Gold price INR
1998-08-05,29.83,VIX_History
1998-08-06,4500.0,Gold price INR
1998-08-06,28.2,VIX_History
1998-08-07,4477.5,Gold price INR
1998-08-07,27.02,VIX_History
1998-08-10,4482.0,Gold price INR
1998-08-10,28.75,VIX_History
1998-08-11,4495.5,Gold price INR
1998-08-11,31.91,VIX_History
1998-08-12,4504.5,Gold price INR
1998-08-12,28.55,VIX_History
1998-08-13,4495.5,Gold price INR
1998-08-13,29.92,VIX_History
1998-08-14,4509.0,Gold price INR
1998-08-14,34.34,VIX_History
1998-08-17,4518.0,Gold price INR
1998-08-17,31.86,VIX_History
1998-08-18,4531.5,Gold price INR
1998-08-18,28.4,VIX_History
1998-08-19,4572.0,Gold price INR
1998-08-19,28.69,VIX_History
1998-08-20,4491.0,Gold price INR
1998-08-20,30.0,VIX_History
1998-08-21,4441.5,Gold price INR
1998-08-21,33.14,VIX_History
1998-08-24,4446.0,Gold price INR
1998-08-24,31.8,VIX_History
1998-08-25,4428.0,Gold price INR
1998-08-25,30.33,VIX_History
1998-08-26,4428.0,Gold price INR
1998-08-26,31.14,VIX_History
1998-08-27,4356.0,Gold price INR
1998-08-27,38.55,VIX_History
1998-08-28,4279.5,Gold price INR
1998-08-28,39.6,VIX_History
1998-08-31,4279.5,Gold price INR
1998-08-31,44.28,VIX_History
1998-09-01,4365.0,Gold price INR
1998-09-01,36.48,VIX_History
1998-09-02,4383.0,Gold price INR
1998-09-02,36.76,VIX_History
1998-09-03,4365.0,Gold price INR
1998-09-03,41.43,VIX_History
1998-09-04,4464.0,Gold price INR
1998-09-04,43.31,VIX_History
1998-09-07,4513.5,Gold price INR
1998-09-08,4468.5,Gold price INR
1998-09-08,37.9,VIX_History
1998-09-09,4437.0,Gold price INR
1998-09-09,39.66,VIX_History
1998-09-10,4540.5,Gold price INR
1998-09-10,45.29,VIX_History
1998-09-11,4590.0,Gold price INR
1998-09-11,43.74,VIX_History
1998-09-14,4540.5,Gold price INR
1998-09-14,38.57,VIX_History
1998-09-15,4545.0,Gold price INR
1998-09-15,36.58,VIX_History
1998-09-16,4504.5,Gold price INR
1998-09-16,35.94,VIX_History
1998-09-17,4545.0,Gold price INR
1998-09-17,39.23,VIX_History
1998-09-18,4540.5,Gold price INR
1998-09-18,38.63,VIX_History
1998-09-21,4581.0,Gold price INR
1998-09-21,38.58,VIX_History
1998-09-22,4518.0,Gold price INR
1998-09-22,36.62,VIX_History
1998-09-23,4522.5,Gold price INR
1998-09-23,32.47,VIX_History
1998-09-24,4581.0,Gold price INR
1998-09-24,34.66,VIX_History
1998-09-25,4662.0,Gold price INR
1998-09-25,34.55,VIX_History
1998-09-28,4572.0,Gold price INR
1998-09-28,34.87,VIX_History
1998-09-29,4626.0,Gold price INR
1998-09-29,36.08,VIX_History
1998-09-30,4585.5,Gold price INR
1998-09-30,40.95,VIX_History
